(38.76886546184741, 996)
(39.00423694779118, 996)
(38.617603305785146, 968)
(38.87562814070351, 995)
(37.908131041890464, 931)
(38.55109504132232, 968)
(38.59719334719336, 962)
(37.371811926605545, 872)
(39.21237045203969, 907)
(39.353277835587924, 961)
(38.731350785340325, 955)
(38.05662280701756, 912)
(39.00016129032262, 868)
(38.22104812834226, 935)
(37.79983050847459, 826)
(36.65436893203886, 824)
(38.80422950819675, 915)
(36.406547619047636, 840)
(37.80772567409147, 853)
(38.07295138888891, 864)
(38.26246783625729, 855)
(38.10376136363636, 880)
(38.65516166281759, 866)
(37.34627906976745, 817)
(39.1441223103058, 883)
(38.964249999999986, 880)
(39.49683435582823, 815)
(38.96865336658356, 802)
(37.5701246882793, 802)
(34.2775113122172, 663)
(37.994074550128545, 778)
(37.7360988296489, 769)
(38.257780821917805, 730)
(37.16079220779223, 770)
(37.956098484848496, 792)
(37.48790726817042, 798)
(37.96087438423648, 812)
(38.229105793450906, 794)
(37.36515706806283, 764)
(39.132076433121014, 785)
(36.7783522727273, 704)
(39.24932464454973, 844)
(38.33219645293317, 733)
(37.55505319148938, 752)
(34.941140495867785, 605)
(36.32653418124005, 629)
(37.882024291497984, 741)
(37.49974647887322, 710)
(34.152067226890765, 595)
(39.41482526881718, 744)
(36.740807926829284, 656)
(34.55596330275236, 654)
(39.799497847919675, 697)
(37.31746781115884, 699)
(36.65721682847895, 618)
(37.625800000000055, 650)
(35.74144906743186, 697)
(38.413473389355715, 714)
(37.57142857142857, 693)
(39.1968345323741, 695)
(38.083505917159826, 676)
(38.27429787234043, 705)
(33.857646103896116, 616)
(36.25855670103093, 679)
(37.403961352657, 621)
(37.91470198675494, 604)
(36.90658576051782, 618)
(33.1592578849722, 539)
(36.411344667697065, 647)
(34.40624137931034, 580)
(37.320568356374814, 651)
(32.3150935550936, 481)
(36.92964174454829, 642)
(35.39791461412151, 609)
(36.55362438220755, 607)
(37.734732965009236, 543)
(35.68382867132864, 572)
(35.701870860927166, 604)
(35.791996402877714, 556)
(34.62309259259261, 540)
(36.97838938053097, 565)
(36.22459412780656, 579)
(33.2603435804702, 553)
(33.4851625239006, 523)
(37.98021052631581, 570)
(33.352494331065785, 441)
(34.67817142857144, 525)
(37.05687861271676, 519)
(36.29272569444446, 576)
(34.995171673819755, 466)
(36.49453590192643, 571)
(37.33665995975858, 497)
(36.57586270871984, 539)
(34.83520599250937, 534)
(35.049363817097415, 503)
(35.31679279279279, 555)
(32.325662921348346, 445)
(35.80209424083771, 573)
(35.50984374999999, 512)
(35.515526838966224, 503)

