(38.20587349397591, 996)
(38.18358433734938, 996)
(37.95753048780486, 984)
(37.995422177009125, 983)
(38.790351405622474, 996)
(39.01263157894736, 969)
(38.87417515274948, 982)
(37.09117841409692, 908)
(38.0616838842975, 968)
(37.616237402015656, 893)
(38.256379487179494, 975)
(38.62008273009306, 967)
(39.194747682801214, 971)
(37.20862569832402, 895)
(37.64677966101695, 885)
(38.0439226519337, 905)
(37.24385731559853, 827)
(34.92689119170982, 772)
(37.770326209223825, 889)
(38.499846491228084, 912)
(38.246450867052, 865)
(39.691722972972975, 888)
(38.81888286334057, 922)
(38.579614921780966, 831)
(37.115392857142844, 840)
(38.17284841075792, 818)
(36.79395061728392, 729)
(39.40058241758237, 910)
(36.35118120805364, 745)
(37.652401392111365, 862)
(38.082985257985236, 814)
(38.278539877300595, 815)
(38.74043103448275, 812)
(36.47833551769328, 763)
(36.12805699481861, 772)
(37.4887607361963, 815)
(37.119119241192394, 738)
(36.96534798534796, 819)
(37.58833112582779, 755)
(35.74907575757573, 660)
(37.4797637795275, 762)
(35.882510344827566, 725)
(35.11988993710692, 636)
(38.509786432160766, 796)
(39.055211810012814, 779)
(36.84592, 750)
(35.18177099236644, 655)
(37.66611764705881, 765)
(35.81576652601972, 711)
(39.42176836861766, 803)
(37.08092957746479, 710)
(37.605209742895774, 739)
(35.353313521545296, 673)
(39.78376146788989, 763)
(33.633016949152534, 590)
(35.31733644859813, 642)
(35.5241641337386, 658)
(37.72026912181302, 706)
(35.11692551505543, 631)
(36.154930448222544, 647)
(39.760443740095106, 631)
(39.738554687499985, 768)
(36.94944444444444, 684)
(36.11875404530748, 618)
(35.21025597269624, 586)
(37.03356521739127, 690)
(36.157939189189186, 592)
(35.08641711229945, 561)
(38.26473537604451, 718)
(39.64335561497326, 748)
(36.21424124513616, 514)
(39.744828711256126, 613)
(34.02094230769233, 520)
(33.489003378378364, 592)
(37.063126079447365, 579)
(35.473655913978526, 651)
(34.03172727272732, 550)
(36.249056939501806, 562)
(36.44809602649006, 604)
(35.53604430379748, 632)
(35.57649087221097, 493)
(36.250694444444456, 576)
(36.83922101449277, 552)
(35.05272559852669, 543)
(29.969531615925078, 427)
(29.982109181141453, 403)
(35.70604982206407, 562)
(36.870104166666664, 480)
(34.462771084337355, 581)
(36.710760869565206, 552)
(33.6693584070797, 452)
(38.43587755102041, 490)
(33.983254437869824, 507)
(34.85582222222226, 450)
(35.72400365630712, 547)
(34.84590725806453, 496)
(33.991860465116304, 473)
(37.275888324873094, 591)
(32.935991735537236, 484)
(37.522791095890405, 584)

