(39.17866315789476, 950, 'hammersmith_&_city')
(39.87669300225738, 886, 'jubilee')
(38.80516421291055, 883, 'bakerloo')
(37.83668449197861, 748, 'central')
(38.41781208053688, 745, 'northern')
(38.248681192660534, 872, 'metropolitan')
(39.143615635179195, 921, 'east_london')
(38.43779040404038, 792, 'piccadilly')
(39.103100858369096, 932, 'victoria')
(37.625570890840635, 797, 'district')
(38.85227135678393, 995, 'circle')
(38.86770854271357, 995, 'waterloo_&_city')

