(38.65536008230449, 972, 'hammersmith_&_city')
(38.67816949152542, 885, 'jubilee')
(38.06432584269666, 890, 'bakerloo')
(37.16757201646093, 729, 'central')
(38.161236263736235, 728, 'northern')
(37.35845890410957, 876, 'metropolitan')
(38.37930084745759, 944, 'east_london')
(37.54458441558444, 770, 'piccadilly')
(38.718608786610844, 956, 'victoria')
(37.25682577565633, 838, 'district')
(38.336516516516504, 999, 'circle')
(38.31796796796795, 999, 'waterloo_&_city')

