(37.716686746987946, 996)
(37.76260040160643, 996)
(37.48469696969697, 990)
(37.563788819875775, 966)
(37.77178350515467, 970)
(37.32316371681414, 904)
(37.731712259371825, 987)
(37.59617283950619, 972)
(37.864214360041636, 961)
(37.2739406779661, 944)
(37.39713836477985, 954)
(36.072404921700226, 894)
(37.76382507903056, 949)
(36.987663107947775, 843)
(37.22235487404164, 913)
(37.50927777777776, 900)
(36.10043321299637, 831)
(37.435070754717, 848)
(34.8138580645161, 775)
(37.14331422018344, 872)
(35.65932773109242, 833)
(37.84161440185831, 861)
(38.43341356673964, 914)
(36.892105263157895, 817)
(36.05908847184987, 746)
(36.14348837209301, 860)
(37.2900233372229, 857)
(36.937180974477954, 862)
(37.540733410942956, 859)
(36.11668742216684, 803)
(36.67654846335695, 846)
(36.587841981132065, 848)
(34.870108108108084, 740)
(35.678149134487334, 751)
(35.6136661698957, 671)
(36.04007528230863, 797)
(38.54520270270271, 888)
(34.990212765957445, 705)
(37.597044632086856, 829)
(35.185770804911314, 733)
(36.20182451253481, 718)
(36.53318822023045, 781)
(34.811051893408134, 713)
(36.83503703703702, 675)
(36.45823924731183, 744)
(37.02942857142854, 770)
(36.098470437017994, 778)
(35.48715877437322, 718)
(37.00233463035016, 771)
(34.38643642072211, 637)
(36.62646563814863, 713)
(35.459032258064504, 682)
(34.065466237942104, 622)
(36.90528859060401, 745)
(34.62769485903818, 603)
(36.63487554904826, 683)
(34.939044776119324, 670)
(34.969869281045774, 612)
(37.892172808132116, 787)
(36.803072196620526, 651)
(37.16640465793307, 687)
(34.675660964230175, 643)
(35.44498529411762, 680)
(37.485037707390646, 663)
(32.63275605214154, 537)
(35.681477449455684, 643)
(34.39242902208201, 634)
(35.11585987261144, 628)
(33.73176859504135, 605)
(35.57460176991151, 565)
(35.806386913229005, 703)
(31.45848167539272, 573)
(35.63625838926177, 596)
(38.828777777777745, 630)
(33.81005628517827, 533)
(32.74719489981788, 549)
(34.50149741824445, 581)
(36.40280068728523, 582)
(35.4684210526316, 608)
(34.19517064846415, 586)
(35.15890728476821, 604)
(36.77929310344829, 580)
(35.576666666666654, 561)
(35.15938405797101, 552)
(33.86086705202314, 519)
(36.04764918625678, 553)
(33.795986038394425, 573)
(33.158200000000015, 600)
(34.59450199203186, 502)
(36.51920122887864, 651)
(35.834165232358046, 581)
(33.40544554455445, 505)
(31.511570247933907, 484)
(36.05645985401462, 548)
(33.861931034482815, 580)
(33.604077669902935, 515)
(30.652563559322086, 472)
(37.04275471698111, 530)
(33.66198380566803, 494)
(33.98958241758243, 455)

