(37.562169042769845, 982, 1, 2)
(37.50372188139058, 978, 1, 2)
(36.88895010395011, 962, 2, 2)
(37.71566834170855, 995, 2, 4)
(37.74469346733668, 995, 2, 4)
(37.78185929648241, 995, 3, 5)
(37.58787169042767, 982, 3, 2)
(37.76201005025125, 995, 3, 2)
(37.703045226130655, 995, 3, 2)
(37.66404040404039, 990, 1, 2)
(37.70924623115577, 995, 1, 1)
(37.438246687054026, 981, 1, 2)
(37.17675925925925, 972, 1, 4)
(38.053839195979904, 995, 1, 6)
(38.27469346733668, 995, 1, 8)
(37.83063316582912, 995, 2, 2)
(37.717467336683434, 995, 2, 7)
(37.70860301507537, 995, 2, 3)
(37.7729849246231, 995, 1, 2)
(37.700974874371845, 995, 1, 2)
(37.742633165829155, 995, 1, 4)
(37.742844221105514, 995, 1, 2)
(37.76844221105527, 995, 1, 2)
(37.75758793969848, 995, 1, 2)
(37.52490816326529, 980, 1, 2)
(37.498306122448966, 980, 1, 2)
(37.722653266331655, 995, 1, 2)
(37.72579899497486, 995, 1, 2)
(37.72357788944723, 995, 1, 2)
(37.726271356783926, 995, 1, 6)
(38.511025125628166, 995, 1, 4)
(38.35452261306535, 995, 1, 5)
(37.533584521384924, 982, 1, 2)
(37.579107505070965, 986, 1, 2)
(37.72257286432162, 995, 5, 6)
(37.72890452261304, 995, 5, 8)
(37.712331658291454, 995, 5, 6)
(37.7126934673367, 995, 5, 8)
(37.70320603015074, 995, 5, 8)
(37.730824120603, 995, 5, 6)
(37.44318658280922, 954, 1, 4)
(37.508797927461146, 965, 1, 2)
(37.70340703517587, 995, 1, 2)
(37.7051055276382, 995, 1, 2)
(37.7133065326633, 995, 3, 4)
(37.709206030150746, 995, 3, 4)
(37.74763819095477, 995, 3, 4)
(37.712170854271356, 995, 3, 4)
(37.573910788381745, 964, 1, 2)
(37.51784375, 960, 1, 2)
(37.81361809045227, 995, 1, 2)
(37.7925929648241, 995, 1, 2)
(37.887005025125625, 995, 1, 3)
(37.74472361809045, 995, 1, 2)
(37.427894736842084, 969, 1, 2)
(37.383381893860545, 961, 1, 2)
(37.7331959798995, 995, 3, 8)
(37.72941708542713, 995, 3, 4)
