(38.54472538860097, 965, 'hammersmith_&_city')
(38.49812359550562, 890, 'jubilee')
(37.366405895691635, 882, 'bakerloo')
(36.48310160427808, 748, 'central')
(37.834135638297866, 752, 'northern')
(37.678547486033565, 895, 'metropolitan')
(38.21004241781548, 943, 'east_london')
(37.083844155844154, 770, 'piccadilly')
(38.243152866242056, 942, 'victoria')
(36.47249388753056, 818, 'district')
(37.89299999999998, 1000, 'circle')
(37.88362999999998, 1000, 'waterloo_&_city')

