(37.56065217391306, 966, 'hammersmith_&_city')
(37.7352249134948, 867, 'jubilee')
(36.813087400681034, 881, 'bakerloo')
(35.96343707713124, 739, 'central')
(36.66499999999999, 724, 'northern')
(36.63892816419612, 877, 'metropolitan')
(37.21177540106953, 935, 'east_london')
(36.57108695652175, 782, 'piccadilly')
(37.69119830328736, 943, 'victoria')
(36.209238210399015, 827, 'district')
(37.239527162977886, 994, 'circle')
(37.2164688128773, 994, 'waterloo_&_city')

