(37.36670010030091, 997)
(37.388996990972934, 997)
(37.027837837837836, 962)
(37.286970618034445, 987)
(37.22897058823528, 952)
(37.7336885245902, 976)
(36.90667735042736, 936)
(37.479768211920536, 906)
(37.37683054393303, 956)
(37.379699170124475, 964)
(37.03852941176469, 918)
(36.357877461706785, 914)
(37.90675757575762, 990)
(37.57926421404683, 897)
(36.99334405144693, 933)
(37.23723612622413, 919)
(36.13282633371172, 881)
(37.47767895878527, 922)
(35.94354399008676, 807)
(35.41477272727275, 836)
(36.69292655367231, 885)
(35.74944852941177, 816)
(37.42800000000001, 860)
(36.937244186046534, 860)
(36.36528211284515, 833)
(35.64327649208284, 821)
(36.111527950310574, 805)
(37.16413551401868, 856)
(35.57403100775199, 774)
(36.478658536585364, 820)
(36.99817204301072, 837)
(35.30228607918263, 783)
(37.94032540675847, 799)
(37.73926682692311, 832)
(34.30393617021279, 752)
(36.03312997347482, 754)
(35.9432319391635, 789)
(36.6821677419355, 775)
(35.85595092024539, 815)
(38.06539099526068, 844)
(37.53329910141208, 779)
(36.93174894217207, 709)
(37.67967866323907, 778)
(35.69677762982692, 751)
(37.067173637515864, 789)
(37.15601003764119, 797)
(36.84843631778062, 793)
(37.49602015113348, 794)
(37.06645074224021, 741)
(34.490597243491585, 653)
(34.968925979680684, 689)
(33.85236802413276, 663)
(35.1420814479638, 663)
(37.28695822454311, 766)
(35.85431818181823, 704)
(34.62613601236474, 647)
(35.69650297619046, 672)
(35.019695210449925, 689)
(33.89063540090768, 661)
(37.17590723055939, 733)
(38.18176549865228, 742)
(36.68457223001406, 713)
(33.33185007974484, 627)
(37.35792452830187, 689)
(38.06232590529245, 718)
(34.15957746478871, 639)
(31.759873417721565, 553)
(39.469685792349736, 732)
(34.048053244592346, 601)
(34.09739205526769, 579)
(35.27458658346335, 641)
(32.317740805604224, 571)
(34.81783693843595, 601)
(34.02944827586208, 580)
(35.684098883572574, 627)
(36.89236044657099, 627)
(34.582776735459646, 533)
(38.56893895348834, 688)
(33.61557915057914, 518)
(34.85708838821491, 577)
(32.1754761904762, 504)
(33.03263862332695, 523)
(34.07571177504392, 569)
(37.211608391608394, 572)
(33.11638489208634, 556)
(35.118942807625615, 577)
(36.17479131886479, 599)
(34.3548318584071, 565)
(37.69457711442787, 603)
(32.66919765166344, 511)
(32.76794871794873, 507)
(34.5850355871886, 562)
(34.02715370018977, 527)
(32.55588235294121, 510)
(36.47427101200689, 583)
(36.71373540856028, 514)
(31.040022727272767, 440)
(35.30203389830505, 590)
(34.61192148760334, 484)
(35.43799586776859, 484)

