(38.211032064128226, 998)
(37.87437371663245, 974)
(37.9591649484536, 970)
(38.215861723446864, 998)
(37.94423589743589, 975)
(37.82897645854657, 977)
(37.642858731924335, 899)
(37.884305408271466, 943)
(38.1946645367412, 939)
(38.4351018220793, 933)
(37.20463615023472, 852)
(38.1475497382199, 955)
(37.57182203389829, 944)
(38.26289416846654, 926)
(38.3732418162619, 947)
(38.17848484848482, 924)
(37.837872570194385, 926)
(36.18564720812178, 788)
(37.84820022497184, 889)
(37.9087176602924, 889)
(37.188274559193935, 794)
(35.81720416124835, 769)
(36.744227053140044, 828)
(37.3902625570776, 876)
(38.926, 875)
(37.78675538656523, 789)
(35.56136486486484, 740)
(38.09053714285713, 875)
(35.81151476251606, 779)
(36.20854430379747, 790)
(36.60838627700124, 787)
(37.58562340966921, 786)
(39.454389086595455, 843)
(38.225960832313305, 817)
(38.48452725250278, 899)
(37.83545012165446, 822)
(37.95471410419319, 787)
(36.11356589147284, 774)
(35.24758196721309, 732)
(35.60071334214004, 757)
(36.287538247566054, 719)
(37.1875835475578, 778)
(35.14577548005909, 677)
(35.5529335071708, 767)
(34.58892608089261, 717)
(34.68376146788992, 654)
(36.67854077253218, 699)
(35.975759668508275, 724)
(36.83297959183671, 735)
(35.8458415841584, 707)
(38.24577540106953, 748)
(37.94855172413793, 725)
(37.88242627345846, 746)
(37.22904761904768, 735)
(35.502689969604866, 658)
(35.88185692541857, 657)
(35.90756097560976, 656)
(34.78331797235024, 651)
(37.417474600870754, 689)
(34.724468749999964, 640)
(38.80757480314958, 635)
(35.6065505226481, 574)
(35.30029209621994, 582)
(34.58331674958542, 603)
(32.80470270270274, 555)
(34.336040688575935, 639)
(29.53739035087724, 456)
(37.31918055555555, 720)
(37.195882352941155, 629)
(36.498056379821946, 674)
(38.24660406885758, 639)
(35.27422600619192, 646)
(33.995794871794864, 585)
(36.30867716535428, 635)
(36.33762135922328, 618)
(38.1216443850267, 748)
(36.77754074074071, 675)
(35.24297810218975, 685)
(34.6347246891652, 563)
(34.61860971524284, 597)
(34.42600386100389, 518)
(35.873947368421064, 570)
(34.55963178294577, 516)
(35.28886446886447, 546)
(35.01534322820037, 539)
(35.382403361344565, 595)
(36.331079646017685, 565)
(34.31895705521472, 489)
(34.37163265306124, 539)
(38.85704318936876, 602)
(33.855667351129384, 487)
(35.53749049429656, 526)
(35.178083623693375, 574)
(36.325366336633664, 505)
(37.46038800705465, 567)
(33.18656964656969, 481)
(36.131311787072256, 526)
(33.984480000000026, 500)
(32.89288065843623, 486)
(34.02305719921105, 507)

