(37.19552763819098, 995)
(37.144122983871014, 992)
(37.5774070351759, 995)
(36.93881320949438, 969)
(36.96965884861411, 938)
(37.3753987730062, 978)
(36.450010764262665, 929)
(37.434276985743445, 982)
(36.69576842105264, 950)
(37.45873333333332, 900)
(37.551125760649136, 986)
(37.93768264840183, 876)
(37.166755888651004, 934)
(36.88530416221988, 937)
(37.97381564844592, 933)
(37.55867021276598, 940)
(36.875428253615134, 899)
(36.88753005464481, 915)
(37.54429787234042, 940)
(37.066002178649235, 918)
(37.045011820330956, 846)
(36.62811428571432, 875)
(37.0639934354486, 914)
(35.89023456790126, 810)
(37.169919447641, 869)
(36.03893382352942, 816)
(35.70833957553056, 801)
(36.388904593639595, 849)
(37.82009356725146, 855)
(36.160490797546, 815)
(39.111176470588234, 884)
(37.43649334945588, 827)
(38.43255667506301, 794)
(36.84427854454204, 797)
(37.73296781883198, 839)
(34.95190140845074, 710)
(37.89671052631576, 836)
(35.782228047182194, 763)
(35.669034749034736, 777)
(38.26554491017962, 835)
(35.79592000000003, 750)
(38.238740740740724, 810)
(34.61016326530614, 735)
(35.7399047619048, 735)
(36.48107242339838, 718)
(38.58792176039124, 818)
(36.33082191780825, 730)
(36.54439114391145, 813)
(36.27362204724412, 762)
(38.333851261620154, 753)
(35.645730337078646, 623)
(34.72227752639516, 663)
(38.90479374110955, 703)
(37.16122047244091, 762)
(35.846722817764174, 653)
(35.15031104199066, 643)
(37.54030598052852, 719)
(34.013702579666194, 659)
(38.23904697986581, 745)
(36.01174220963174, 706)
(38.926509803921576, 765)
(34.71760195758567, 613)
(37.93639455782312, 735)
(35.2192904290429, 606)
(35.90982222222223, 675)
(35.34976303317536, 633)
(33.86880690737836, 637)
(31.93694719471947, 606)
(36.34324459234613, 601)
(34.702125850340124, 588)
(35.91470229007636, 655)
(35.7275851393189, 646)
(36.48174931129473, 726)
(37.15555735056544, 619)
(34.62404605263156, 608)
(36.693418940610016, 623)
(38.765623960066556, 601)
(35.92076175040517, 617)
(33.70382303839732, 599)
(34.40196180555555, 576)
(35.30987410071939, 556)
(33.96292134831462, 623)
(35.658566308243756, 558)
(35.178706070287596, 626)
(36.72322422258596, 611)
(33.8225708884688, 529)
(36.61808868501531, 654)
(35.559544626593805, 549)
(33.508359683794474, 506)
(34.610783242258705, 549)
(34.781575984990646, 533)
(31.95406122448979, 490)
(35.53859649122808, 570)
(32.774509803921546, 459)
(32.827896995708144, 466)
(30.209976303317525, 422)
(36.09957219251337, 561)
(32.271753246753256, 462)
(32.82287305122498, 449)
(35.04260330578515, 484)

