(37.893811434302926, 997)
(38.19615847542631, 997)
(37.92038114343031, 997)
(37.80507692307693, 975)
(37.424707757704596, 941)
(37.3094178794179, 962)
(37.85434873949582, 952)
(36.55582599118941, 908)
(37.20442116868799, 907)
(38.14472764645433, 973)
(36.90578246392895, 901)
(37.75383315733898, 947)
(38.694318901795185, 947)
(37.35490150637311, 863)
(38.318146551724176, 928)
(37.75597269624574, 879)
(37.50702824858755, 885)
(37.88935622317599, 932)
(38.86910463861927, 927)
(38.164784482758634, 928)
(37.57898158179849, 923)
(37.13680773881501, 827)
(37.211086226203804, 893)
(38.823228346456716, 889)
(36.18048498845266, 866)
(35.61289124668437, 754)
(37.358266085059974, 917)
(38.93256594724223, 834)
(35.833283767038424, 807)
(38.06839816933635, 874)
(36.94760152284261, 788)
(38.59680851063829, 846)
(34.30950261780102, 764)
(36.45279650436954, 801)
(38.78723557692308, 832)
(38.03408917197453, 785)
(37.940734597156386, 844)
(35.67503192848024, 783)
(36.317503217503216, 777)
(36.24178351783513, 813)
(36.525410036719705, 817)
(36.61517464424325, 773)
(35.18698033707862, 712)
(38.396009615384614, 832)
(37.76614173228346, 762)
(35.576416666666695, 720)
(37.0896102150537, 744)
(35.80988538681948, 698)
(37.44843750000003, 800)
(34.81204081632654, 735)
(36.44603773584905, 742)
(36.89091603053433, 786)
(36.57694293478261, 736)
(35.97735135135133, 740)
(36.559419525065955, 758)
(34.75818840579711, 690)
(38.19311888111887, 715)
(37.50816761363634, 704)
(36.376208393632425, 691)
(36.326200873362446, 687)
(38.08222371967657, 742)
(35.50491525423729, 649)
(39.72975260416665, 768)
(35.63520061728398, 648)
(37.31878299120234, 682)
(35.77088923556941, 641)
(36.11506430868167, 622)
(37.39508474576275, 590)
(33.83091816367268, 501)
(33.5757671957672, 567)
(37.09942901234565, 648)
(33.062485768500984, 527)
(37.025473186119896, 634)
(33.62165562913909, 604)
(37.267087378640724, 618)
(35.281907308377896, 561)
(35.378204225352164, 568)
(33.240122807017556, 570)
(32.429562737642584, 526)
(32.01277013752457, 509)
(34.199750000000016, 560)
(32.48040733197556, 491)
(36.832463054187194, 609)
(33.80536912751677, 596)
(38.07250750750751, 666)
(34.98764184397162, 564)
(35.12034951456311, 515)
(34.55290909090911, 550)
(34.314789579158315, 499)
(32.75848425196853, 508)
(36.73558724832214, 596)
(32.533289224952746, 529)
(34.37263736263735, 546)
(35.05018621973931, 537)
(35.67461946902654, 565)
(31.828062200956968, 418)
(34.81479392624731, 461)
(35.24684701492535, 536)
(34.086742268041284, 485)
(33.41922374429223, 438)

