(37.25613065326623, 995)
(37.11463589743583, 975)
(37.38827021494361, 977)
(38.15599999999992, 995)
(36.64387130801681, 948)
(36.88030769230763, 910)
(36.888742138364734, 954)
(37.01279503105586, 966)
(36.95268625393486, 953)
(37.89172939979647, 983)
(36.785732558139486, 860)
(40.529271047227844, 974)
(37.72058050383348, 913)
(36.695945652173855, 920)
(36.2826923076923, 832)
(37.58589155370174, 959)
(36.86254685777286, 907)
(35.18164215686271, 816)
(36.95808284023666, 845)
(36.970850599781876, 917)
(36.84849881796689, 846)
(37.77487315010566, 946)
(35.11956521739131, 782)
(36.21621156211563, 813)
(37.597240990990926, 888)
(36.69599073001154, 863)
(36.95663157894733, 855)
(36.31060532687649, 826)
(34.32295264623954, 718)
(33.55913105413103, 702)
(35.83234177215186, 790)
(34.382848020434196, 783)
(35.6925170998632, 731)
(34.36037837837837, 740)
(33.87653793103446, 725)
(38.16007990867575, 876)
(33.76562138728322, 692)
(35.79261874197686, 779)
(38.473536585365856, 902)
(35.46320334261838, 718)
(34.49719626168221, 749)
(37.417367788461526, 832)
(33.840231213872826, 692)
(36.5604081632653, 784)
(37.47639030612246, 784)
(34.337536656891494, 682)
(36.25422872340425, 752)
(35.79765753424656, 730)
(36.228857545839226, 709)
(35.88049555273185, 787)
(34.91272471910111, 712)
(34.55559139784946, 651)
(35.82286703601104, 722)
(36.54277037037037, 675)
(37.547715404699716, 766)
(35.44982532751097, 687)
(35.03301237964236, 727)
(36.36616783216782, 715)
(33.255366269165265, 587)
(33.435996810207286, 627)
(35.801876923076925, 650)
(37.186193353474316, 662)
(33.76293929712459, 626)
(31.998649706457964, 511)
(35.43452488687785, 663)
(34.78872448979591, 588)
(32.68174137931037, 580)
(38.39101769911501, 678)
(34.73046474358972, 624)
(33.5047311827957, 558)
(37.34889763779527, 635)
(33.68573355817876, 593)
(36.76084529505584, 627)
(34.79718696397941, 583)
(35.95003284072251, 609)
(33.30498417721518, 632)
(34.069858490566034, 636)
(35.58700949367086, 632)
(35.96646774193547, 620)
(30.206839916839957, 481)
(33.250018416206295, 543)
(35.20924561403508, 570)
(34.865215827338154, 556)
(32.56405714285716, 525)
(35.32920133111478, 601)
(32.77530451866407, 509)
(36.701423670668945, 583)
(33.75658995815902, 478)
(34.30714574898786, 494)
(37.66938837920487, 654)
(36.20862815884475, 554)
(34.57224532224532, 481)
(32.735868644067786, 472)
(28.746566416040118, 399)
(34.43055649241146, 593)
(33.5207142857143, 504)
(33.28477516059957, 467)
(37.99427652733113, 622)
(35.09331877729261, 458)
(33.00451417004048, 494)

