(38.04311244979919, 996)
(37.98722782258064, 992)
(38.32692771084337, 996)
(38.19555440414508, 965)
(37.20653643083421, 947)
(37.55182784272049, 941)
(38.11746464646465, 990)
(38.4930407523511, 957)
(37.64661605206073, 922)
(38.54949685534589, 954)
(37.6540522875817, 918)
(37.576578389830516, 944)
(37.89504772004245, 943)
(38.55421336206898, 928)
(38.04935106382975, 940)
(38.657112750263416, 949)
(38.51639274279615, 937)
(38.33845986984812, 922)
(37.5216009280742, 862)
(36.76136258660505, 866)
(38.96559912854024, 918)
(38.181141868512064, 867)
(37.34322769953049, 852)
(37.98562905317761, 771)
(36.2053884711779, 798)
(38.03103694874849, 839)
(37.02693567251461, 855)
(38.060481220657245, 852)
(36.461928191489314, 752)
(36.79489559164729, 862)
(35.84675781249997, 768)
(37.67722710163109, 797)
(37.42426993865025, 815)
(37.21517647058821, 765)
(37.46603345280763, 837)
(38.09978855721387, 804)
(38.55230158730153, 756)
(36.92485542168672, 830)
(36.607776183644134, 697)
(36.2840028901734, 692)
(34.84043352601156, 692)
(36.09303934871095, 737)
(37.206756393001264, 743)
(36.34825905292477, 718)
(37.07056603773582, 742)
(37.84942720763722, 838)
(34.154254703328476, 691)
(33.739040479760114, 667)
(38.01917541229382, 667)
(37.151975476839176, 734)
(34.79361873990306, 619)
(34.26961474036851, 597)
(36.37520279720277, 715)
(35.535866666666685, 675)
(35.391909233176854, 639)
(33.28004918032786, 610)
(36.54504629629626, 648)
(32.71930795847756, 578)
(39.84246648793563, 746)
(37.99413513513509, 740)
(37.37430700447092, 671)
(34.4287245841035, 541)
(35.713820395738146, 657)
(39.66782608695649, 690)
(35.034442567567574, 592)
(37.5748733233979, 671)
(38.72680224403927, 713)
(34.19224755700324, 614)
(35.880479999999984, 625)
(35.57693467336685, 597)
(32.470819964349396, 561)
(32.4795099818512, 551)
(35.402323390894786, 637)
(37.096363636363634, 638)
(36.3159293394777, 651)
(32.96404120443743, 631)
(36.18699523052464, 629)
(32.94133451957297, 562)
(35.11145270270272, 592)
(36.506585820895566, 536)
(34.229394495412876, 545)
(34.43817269076305, 498)
(35.83785185185186, 540)
(34.954298093587504, 577)
(37.2569370860927, 604)
(34.095363984674336, 522)
(37.92790629575398, 683)
(34.0428542094456, 487)
(33.333281853281854, 518)
(34.5898279569893, 465)
(36.41427238805971, 536)
(37.670842293906816, 558)
(33.51344680851066, 470)
(34.74621107266437, 578)
(36.47141856392292, 571)
(32.06296593186376, 499)
(33.60137299771169, 437)
(35.46002053388088, 487)
(34.17236000000002, 500)
(33.62314606741577, 534)

