(38.01205205205213, 999)
(38.02862862862867, 999)
(37.9353977844915, 993)
(37.3894353182752, 974)
(36.39449308755765, 868)
(37.99228249744118, 977)
(38.26396516393445, 976)
(37.941525940996996, 983)
(36.55198882681569, 895)
(38.91397502601456, 961)
(36.5139101123596, 890)
(37.170665258711765, 947)
(38.30715217391308, 920)
(36.15719526627223, 845)
(37.96677984665942, 913)
(37.37637433155083, 935)
(37.311547749725605, 911)
(38.07837927232639, 907)
(37.19700000000003, 820)
(38.52406183368872, 938)
(37.32669421487604, 847)
(38.50709816612736, 927)
(38.07300220750557, 906)
(37.484925544100825, 873)
(39.046270022883334, 874)
(36.81056461731498, 797)
(36.885248484848546, 825)
(37.31209245742097, 822)
(37.143105134474375, 818)
(38.052706935123084, 894)
(37.77337078651695, 890)
(37.0134102564103, 780)
(37.40439506172841, 810)
(35.07307482993202, 735)
(36.553375000000074, 800)
(36.676199040767436, 834)
(37.15758282208594, 815)
(37.256399474375826, 761)
(36.120000000000054, 764)
(34.87234567901234, 729)
(34.20213675213674, 702)
(35.55258859784284, 649)
(36.18335311572701, 674)
(35.31677793904213, 689)
(36.78697674418613, 731)
(36.781148989899044, 792)
(35.55399116347575, 679)
(37.04419786096262, 748)
(34.55971124620061, 658)
(35.39478134110786, 686)
(35.8198850574713, 696)
(36.404887323943704, 710)
(34.42147147147151, 666)
(34.86558441558438, 693)
(36.419569732937696, 674)
(35.29232876712331, 730)
(37.029779086892525, 679)
(34.99196378830088, 718)
(37.67986130374488, 721)
(33.90028708133972, 627)
(36.35189627228528, 617)
(36.50933431952663, 676)
(34.837572347266914, 622)
(35.403979441997116, 681)
(33.47320143884894, 556)
(37.24390476190477, 735)
(34.120397830018064, 553)
(34.121538461538485, 520)
(36.904626391096976, 629)
(35.41051987767586, 654)
(34.23150847457628, 590)
(33.18978456014362, 557)
(36.11985000000001, 600)
(35.17362041467304, 627)
(35.25062600321029, 623)
(34.86814814814818, 513)
(36.45337171052635, 608)
(31.465939278937388, 527)
(38.11536549707604, 684)
(33.01768089053808, 539)
(31.745290456431537, 482)
(36.30858319604614, 607)
(34.869667282809665, 541)
(32.36768463073853, 501)
(36.26130929791271, 527)
(34.18587837837842, 592)
(31.78143137254905, 510)
(32.914453961456104, 467)
(33.491724845995904, 487)
(35.74667946257194, 521)
(34.949028571428585, 525)
(35.13054655870449, 494)
(33.307440758293865, 422)
(35.124362416107374, 596)
(36.724942148760334, 605)
(33.704979757085034, 494)
(36.31811394891945, 509)
(33.56080338266388, 473)
(33.98662962962965, 540)
(33.75915019762846, 506)

