(37.57173076923071, 988, 1, 2)
(37.52454175152742, 982, 1, 2)
(36.76498442367597, 963, 2, 2)
(37.63951807228911, 996, 2, 4)
(37.67279116465858, 996, 2, 4)
(37.75735943775098, 996, 3, 5)
(37.54604674796744, 984, 3, 2)
(37.6976305220883, 996, 3, 2)
(37.67697791164654, 996, 3, 2)
(37.61795156407664, 991, 1, 2)
(37.669375629405785, 993, 1, 1)
(37.43500507614208, 985, 1, 2)
(37.050585215605686, 974, 1, 4)
(38.093032128514025, 996, 1, 6)
(38.12634538152606, 996, 1, 8)
(37.73963855421682, 996, 2, 2)
(37.652740963855365, 996, 2, 7)
(37.68005020080317, 996, 2, 3)
(37.73100401606421, 996, 1, 2)
(37.68789156626502, 996, 1, 2)
(37.66301204819272, 996, 1, 4)
(37.68071285140558, 996, 1, 2)
(37.676415662650555, 996, 1, 2)
(37.64474899598387, 996, 1, 2)
(37.46947261663279, 986, 1, 2)
(37.531463664278355, 977, 1, 2)
(37.66680722891561, 996, 1, 2)
(37.66330321285135, 996, 1, 2)
(37.70885542168667, 996, 1, 2)
(37.68945783132524, 996, 1, 6)
(38.41765060240964, 996, 1, 4)
(38.35747991967869, 996, 1, 5)
(37.61118181818176, 990, 1, 2)
(37.5941051567239, 989, 1, 2)
(37.65334337349392, 996, 5, 6)
(37.721044176706755, 996, 5, 8)
(37.61930722891563, 996, 5, 6)
(37.66318273092365, 996, 5, 8)
(37.6351305220883, 996, 5, 8)
(37.67754016064251, 996, 5, 6)
(37.437221644120655, 961, 1, 4)
(37.35236593059931, 951, 1, 2)
(37.63635542168668, 996, 1, 2)
(37.6832931726907, 996, 1, 2)
(37.65706827309233, 996, 3, 4)
(37.64694779116461, 996, 3, 4)
(37.64768072289149, 996, 3, 4)
(37.64562248995978, 996, 3, 4)
(37.541296680497894, 964, 1, 2)
(37.4885743589743, 975, 1, 2)
(37.739919678714806, 996, 1, 2)
(37.69106425702807, 996, 1, 2)
(37.73391566265055, 996, 1, 3)
(37.71239959839352, 996, 1, 2)
(37.17179833679829, 962, 1, 2)
(37.36154564315346, 964, 1, 2)
(37.6666365461847, 996, 3, 8)
(37.67813253012044, 996, 3, 4)
(37.634337349397555, 996, 3, 4)
(37.66489959839353, 996, 3, 8)
(37.46250761421312, 985, 1, 2)
(37.53010245901636, 976, 1, 2)
(37.8902008032128, 996, 1, 2)
(38.2006927710843, 996, 1, 2)
(37.36380612244893, 980, 1, 2)
(37.37388151174663, 979, 1, 2)
(36.815473908413175, 939, 2, 2)
(38.27601405622486, 996, 2, 2)
(37.939969879518046, 996, 2, 2)
(37.64833333333326, 996, 3, 2)
(37.72180722891562, 996, 3, 4)
(37.80887550200798, 996, 3, 2)
(37.6499397590361, 996, 3, 2)
(37.40061866125757, 986, 1, 2)
(37.399146341463364, 984, 1, 2)
(37.6540963855421, 996, 5, 4)
(37.770170682730885, 996, 5, 7)
(37.640240963855355, 996, 5, 7)
(37.64421686746983, 996, 5, 6)
(37.74326305220878, 996, 5, 6)
(37.683403614457774, 996, 5, 6)
(37.75115461847384, 996, 1, 6)
(37.71791164658631, 996, 1, 2)
(37.345639713408346, 977, 1, 2)
(37.33897750511242, 978, 1, 2)
(37.654668674698755, 996, 3, 6)
(37.642269076305155, 996, 3, 6)
(37.640943775100354, 996, 3, 6)
(37.67152610441761, 996, 3, 6)
(37.918192771084286, 996, 1, 2)
(37.83521084337347, 996, 1, 2)
(37.58666666666661, 993, 0, 2)
(37.539461382113764, 984, 1, 2)
(37.592487205731786, 977, 1, 2)
(37.150196891191634, 965, 1, 2)
(37.33717683557392, 967, 1, 2)
(37.66956827309231, 996, 1, 6)
(37.63407630522084, 996, 1, 10)
(37.3469277721261, 983, 1, 2)
(37.359189463019206, 987, 1, 2)
(38.051144578313234, 996, 1, 2)
(37.88784136546179, 996, 1, 2)
(37.6808835341365, 996, 1, 2)
(37.7010240963855, 996, 1, 4)
(37.49085945399389, 989, 1, 2)
(37.54216952573152, 991, 1, 1)
(37.42105798575781, 983, 1, 2)
(37.544863221884434, 987, 1, 2)
(37.492936991869875, 984, 1, 2)
(37.56601412714424, 991, 1, 2)
(37.6348286290322, 992, 3, 1)
(37.75447791164653, 996, 3, 2)
(37.53374613003093, 969, 3, 2)
(37.80906626506019, 996, 3, 2)
(37.66959839357427, 996, 3, 4)
(37.65632530120478, 996, 3, 4)
(37.65334337349392, 996, 3, 4)
(37.63699799196783, 996, 3, 4)
(37.633985943775045, 996, 4, 7)
(37.88794176706822, 996, 4, 8)
(37.68324297188749, 996, 4, 4)
(37.68118473895578, 996, 4, 8)
(37.714126506024044, 996, 4, 2)
(37.455441478439376, 974, 1, 2)
(37.342538860103595, 965, 1, 4)
(37.7997289156626, 996, 4, 2)
(37.73389558232928, 996, 4, 4)
(37.890502008032065, 996, 4, 5)
(37.71348393574292, 996, 4, 2)
(37.65557228915656, 996, 4, 4)
(37.5971745711402, 991, 0, 2)
(37.681867469879464, 996, 1, 8)
(37.68235943775093, 996, 1, 2)
(37.65278112449792, 996, 5, 4)
(37.73471183013139, 989, 5, 1)
(37.678303212851375, 996, 5, 4)
(37.625732931726866, 996, 5, 4)
(37.67328313253008, 996, 5, 2)
(37.63734939759031, 996, 5, 4)
(37.60385699899288, 993, 0, 2)
(37.61629778672027, 994, 0, 2)
(37.59788306451608, 992, 0, 2)
(37.65111557788942, 995, 0, 2)
(37.38505241090141, 954, 1, 2)
(37.43090062111798, 966, 1, 2)
(37.641024096385486, 996, 7, 4)
(37.652178714859375, 996, 7, 6)
(37.65933734939754, 996, 7, 4)
(37.62863453815255, 996, 7, 7)
(37.65319277108428, 996, 7, 7)
(37.63995983935739, 996, 7, 4)
(37.66308232931721, 996, 7, 4)
(37.647479919678666, 996, 7, 6)
(37.178924508790026, 967, 1, 2)
(37.38816494845355, 970, 1, 2)
(37.437308488612786, 966, 6, 2)
(37.660311244979866, 996, 6, 4)
(37.75087349397585, 996, 6, 4)
(37.715331325301165, 996, 6, 6)
(37.6483634538152, 996, 6, 2)
(37.64480923694773, 996, 6, 1)
(37.711927710843305, 996, 6, 6)
(37.68871485943769, 996, 3, 6)
(37.66124497991964, 996, 3, 2)
(37.6758835341365, 996, 3, 6)
(37.73901606425696, 996, 3, 6)
(37.80416666666659, 996, 5, 4)
(37.77555220883529, 996, 5, 4)
(37.64917670682726, 996, 5, 2)
(37.77554216867466, 996, 5, 4)
(37.67722891566259, 996, 5, 6)
(37.64806224899595, 996, 5, 4)
(37.50576410256405, 975, 1, 2)
(37.49102986611735, 971, 1, 2)
(37.72385542168669, 996, 1, 4)
(37.70165662650597, 996, 1, 2)
(37.61382678751254, 993, 0, 3)
(37.49391304347821, 966, 1, 7)
(37.4656198347107, 968, 1, 2)
(37.70320281124492, 996, 3, 4)
(37.662771084337315, 996, 3, 4)
(37.646335341365415, 996, 3, 4)
(37.700843373493925, 996, 3, 4)
(38.0518473895582, 996, 2, 2)
(37.814919678714794, 996, 2, 2)
(37.481364562118074, 982, 2, 2)
(37.47662966700298, 991, 0, 3)
(37.75070281124493, 996, 3, 2)
(38.080562248995946, 996, 3, 2)
(37.64093373493969, 996, 3, 5)
(37.731244979919644, 996, 3, 5)
(37.70910191725525, 991, 0, 4)
(37.56319234642493, 993, 1, 1)
(37.54174265450856, 987, 1, 2)
(37.71140562248991, 996, 2, 2)
(37.66685742971882, 996, 2, 2)
(37.59842639593903, 985, 2, 2)
(37.52581466395107, 982, 1, 2)
(37.52701952723531, 973, 1, 2)
(37.53874871794867, 975, 1, 2)
(37.52064285714281, 980, 1, 2)
(37.63336024217956, 991, 0, 6)
(37.13243469174498, 957, 1, 2)
(37.35391259105095, 961, 1, 2)
(37.486165966386494, 952, 1, 2)
(37.18026343519492, 949, 1, 2)
(37.079527720739165, 974, 1, 2)
(37.21268641470883, 979, 1, 2)
(37.640933734939715, 996, 9, 6)
(37.64284136546179, 996, 9, 7)
(37.73047188755016, 996, 9, 2)
(37.6774598393574, 996, 9, 7)
(37.72214859437746, 996, 9, 6)
(37.71829317269072, 996, 9, 4)
(37.648433734939715, 996, 9, 2)
(37.64331325301198, 996, 9, 6)
(37.79493975903611, 996, 9, 5)
(37.63617469879511, 996, 9, 2)
(37.639658634538094, 996, 3, 2)
(37.68382892057021, 982, 3, 2)
(37.69755020080314, 996, 3, 2)
(37.520539979231515, 963, 3, 2)
(37.67282128514049, 996, 1, 2)
(37.66162650602404, 996, 1, 6)
(37.6197482376636, 993, 0, 2)
(37.59768378650549, 993, 1, 2)
(37.64120724346069, 994, 1, 1)
(37.8568273092369, 996, 1, 7)
(37.79616465863448, 996, 1, 4)
(37.424465920651, 983, 1, 2)
(37.491724137930994, 986, 1, 2)
(37.77351405622488, 996, 1, 2)
(37.87254016064253, 996, 1, 6)
(37.3034014300306, 979, 3, 2)
(37.816405622489924, 996, 3, 5)
(37.64854417670678, 996, 3, 2)
(37.55534343434337, 990, 3, 2)
(37.70113453815258, 996, 1, 2)
(37.605110441767025, 996, 1, 5)
(37.66147177419349, 992, 0, 7)
(37.665160642570235, 996, 7, 6)
(37.685431726907574, 996, 7, 2)
(37.63042168674697, 996, 7, 6)
(37.649106425702755, 996, 7, 8)
(37.6900100401606, 996, 7, 5)
(37.66355421686744, 996, 7, 8)
(37.69690763052203, 996, 7, 8)
(37.65308232931722, 996, 7, 6)
(37.477651821862295, 988, 1, 2)
(37.50394736842101, 988, 1, 2)
(37.518240647118226, 989, 1, 2)
(37.58275479313818, 991, 1, 2)
(37.72540160642565, 996, 3, 4)
(37.67543172690757, 996, 3, 6)
(37.70983935742967, 996, 3, 6)
(37.653192771084285, 996, 3, 4)
(37.665391566265, 996, 1, 2)
(37.672208835341316, 996, 1, 2)
(37.89634538152604, 996, 1, 4)
(37.96321285140557, 996, 1, 4)
(37.807148594377466, 996, 1, 2)
(37.74153614457826, 996, 1, 4)
(37.70825301204815, 996, 1, 2)
(37.66240963855418, 996, 1, 2)
(37.733905622489914, 996, 1, 3)
(37.73570281124492, 996, 1, 2)
(37.67556224899593, 996, 3, 8)
(37.65563253012045, 996, 3, 4)
(37.68279116465859, 996, 3, 8)
(37.669678714859394, 996, 3, 4)
(37.50621457489872, 988, 1, 2)
(37.524357142857106, 980, 1, 2)
(37.64290160642566, 996, 3, 3)
(37.71477911646582, 996, 3, 3)
(37.68222891566258, 996, 3, 4)
(37.62489959839353, 996, 3, 4)
(37.66563253012042, 996, 3, 4)
(37.64572289156621, 996, 3, 4)
(37.670562248995935, 996, 3, 4)
(37.64973895582324, 996, 3, 3)
(37.59992783505151, 970, 1, 2)
(37.469754601226946, 978, 1, 2)
(37.67893574297184, 996, 3, 2)
(37.714999999999954, 996, 3, 7)
(37.64468875502003, 996, 3, 5)
(37.73009036144573, 996, 3, 5)
(37.59129265770417, 967, 1, 4)
(37.47968008255929, 969, 1, 2)
(37.54042381432889, 991, 0, 1)
(37.68046184738953, 996, 7, 2)
(37.64985943775094, 996, 7, 7)
(37.64769076305216, 996, 7, 4)
(37.7332429718875, 996, 7, 7)
(37.63390562248992, 996, 7, 7)
(37.226002120890755, 943, 7, 2)
(37.65063253012043, 996, 7, 7)
(37.63280120481923, 996, 7, 4)
(37.524649746192864, 985, 1, 2)
(37.539484327603574, 989, 1, 2)
(38.2123694779116, 996, 1, 2)
(38.341606425702764, 996, 1, 3)
(37.99160642570279, 996, 1, 2)
(38.29370481927707, 996, 1, 4)
(37.96583333333327, 996, 3, 2)
(37.72793172690757, 996, 3, 2)
(37.70721887550196, 996, 3, 2)
(38.14877510040156, 996, 3, 2)
(37.660722891566216, 996, 1, 3)
(37.70586345381522, 996, 1, 7)
(37.49075987841939, 987, 1, 3)
(37.131709314227166, 977, 1, 2)
(37.6568273092369, 996, 5, 4)
(37.62468875502003, 996, 5, 4)
(38.2925502008032, 996, 5, 3)
(37.6493072289156, 996, 5, 4)
(37.64622489959835, 996, 5, 4)
(38.0948393574297, 996, 5, 2)
(37.745582329317216, 996, 1, 2)
(37.66435742971883, 996, 1, 2)
(37.73757028112446, 996, 6, 6)
(37.6497791164658, 996, 6, 5)
(37.681014056224846, 996, 6, 2)
(37.68085341365457, 996, 6, 3)
(37.65700803212845, 996, 6, 8)
(37.79418674698792, 996, 6, 2)
(37.6496586345381, 996, 6, 8)
(37.50116923076917, 975, 2, 2)
(37.82094377510035, 996, 2, 2)
(37.99799196787144, 996, 2, 2)
(37.67672690763048, 996, 3, 6)
(37.668985943775034, 996, 3, 4)
(37.67266064257023, 996, 3, 8)
(37.65538152610438, 996, 3, 6)
(37.46706914344681, 969, 1, 2)
(37.38808777429461, 957, 1, 2)
(37.65723895582324, 996, 4, 2)
(37.722419678714814, 996, 4, 4)
(37.80014056224895, 996, 4, 5)
(38.37631526104414, 996, 4, 2)
(37.74653614457826, 996, 4, 2)
(37.568967611335964, 988, 1, 2)
(37.61228830645155, 992, 1, 1)
(37.73964859437746, 996, 1, 4)
(37.673473895582276, 996, 1, 2)
(37.71660642570277, 996, 3, 10)
(37.855240963855344, 996, 3, 6)
(37.952148594377476, 996, 3, 2)
(37.73470883534133, 996, 3, 6)
(37.645130522088294, 996, 3, 8)
(37.65254016064252, 996, 3, 6)
(37.67983935742967, 996, 3, 8)
(37.64787148594372, 996, 3, 6)
(37.47535641547856, 982, 1, 2)
(37.38975485188961, 979, 1, 2)
(37.669447791164615, 996, 3, 6)
(37.71266064257022, 996, 3, 6)
(37.67514056224895, 996, 3, 4)
