(37.74323943661976, 994)
(38.22084507042259, 994)
(37.70770791075056, 986)
(37.491860940695325, 978)
(37.69526422764232, 984)
(37.80311271975187, 967)
(37.606867963152546, 977)
(37.768829113924085, 948)
(37.94220020855063, 959)
(37.626642182581364, 953)
(38.34056485355654, 956)
(37.311079545454554, 880)
(38.31614090431129, 951)
(38.27555793991422, 932)
(36.92641053787049, 911)
(37.480813823857346, 897)
(38.17494646680946, 934)
(37.05324155193993, 799)
(37.89660418963621, 907)
(37.46065442020667, 871)
(36.62584725536993, 838)
(37.68909399773499, 883)
(36.804080717488795, 892)
(38.310510688836125, 842)
(39.18987991266378, 916)
(36.73074999999999, 800)
(37.8367160775371, 877)
(37.48886792452828, 848)
(35.52569637883011, 718)
(38.2384790874525, 789)
(35.99820742637642, 781)
(37.367302158273354, 834)
(39.70725000000008, 880)
(36.908783625731004, 855)
(37.38681603773587, 848)
(34.99080344332858, 697)
(35.602050147492605, 678)
(36.518682266009876, 812)
(37.303337628866004, 776)
(35.63802008608323, 697)
(36.513264746227705, 729)
(37.237490445859876, 785)
(35.844872483221465, 745)
(36.85467447916667, 768)
(38.684398541919805, 823)
(35.268506787330345, 663)
(37.19623966942152, 726)
(36.937671957671924, 756)
(38.96325153374235, 815)
(35.917886524822705, 705)
(37.00407792207795, 770)
(36.96197109067019, 761)
(35.91302034428798, 639)
(36.68961367013374, 673)
(36.860109589041095, 730)
(36.9650925925926, 756)
(34.98402261712444, 619)
(37.56406374501996, 753)
(37.19788540245567, 733)
(36.23588502269293, 661)
(36.61036144578318, 664)
(36.27571870170018, 647)
(34.759663093415014, 653)
(36.03637982195848, 674)
(40.03450980392157, 663)
(36.96852724594993, 679)
(36.39765273311899, 622)
(35.829117647058816, 646)
(35.327353383458664, 665)
(37.977711015736794, 699)
(33.76818011257031, 533)
(34.44984251968504, 508)
(35.80553259141491, 629)
(35.24998263888887, 576)
(36.91310872894335, 653)
(35.10899053627755, 634)
(35.574426229508184, 610)
(35.57612275449101, 668)
(37.61070278184483, 683)
(34.8474512987013, 616)
(33.84507745266784, 581)
(36.291376000000014, 625)
(36.72204152249137, 578)
(35.16164092664095, 518)
(38.67220563847427, 603)
(34.623122676579946, 538)
(34.31974854932301, 517)
(31.891333333333368, 450)
(37.48912820512824, 585)
(33.90284782608697, 460)
(32.3807843137255, 510)
(31.232800000000008, 475)
(35.59649671052631, 608)
(32.68422471910115, 445)
(34.13628906250001, 512)
(34.09446428571428, 560)
(32.73520161290326, 496)
(34.130482142857176, 560)
(34.77712000000001, 500)
(34.67030685920577, 554)

