(37.83007238883143, 967, 'hammersmith_&_city')
(37.98490909090908, 880, 'jubilee')
(37.13671875000001, 896, 'bakerloo')
(36.15188888888882, 720, 'central')
(36.97388499298735, 713, 'northern')
(36.7237919463087, 894, 'metropolitan')
(37.46574401664931, 961, 'east_london')
(37.015938271604945, 810, 'piccadilly')
(37.95696774193549, 930, 'victoria')
(35.94506157635465, 812, 'district')
(37.47651606425701, 996, 'circle')
(37.44024096385541, 996, 'waterloo_&_city')

