(38.80389516957862, 973, 'hammersmith_&_city')
(39.064192090395565, 885, 'jubilee')
(38.18233870967747, 868, 'bakerloo')
(36.92957950065704, 761, 'central')
(37.39040951122859, 757, 'northern')
(37.767915717539914, 878, 'metropolitan')
(38.41784957627124, 944, 'east_london')
(37.49828496042218, 758, 'piccadilly')
(38.81464439655178, 928, 'victoria')
(37.30642416769426, 811, 'district')
(38.27472891566268, 996, 'circle')
(38.26957831325304, 996, 'waterloo_&_city')

