(37.66661322645298, 998)
(37.508670756646275, 978)
(37.5605125628141, 995)
(37.97737903225809, 992)
(37.84616935483879, 992)
(37.25074658254476, 951)
(37.64661122661128, 962)
(37.3706498951783, 954)
(36.6756193693694, 888)
(37.85058189655179, 928)
(36.828839285714324, 896)
(35.792602100350116, 857)
(37.51667745415321, 927)
(37.52204016913327, 946)
(39.06247546346793, 917)
(36.35655052264812, 861)
(35.857355769230814, 832)
(36.21073634204281, 842)
(37.910075921908934, 922)
(36.083575615474814, 853)
(37.11239373601796, 894)
(36.22759142496852, 793)
(35.2056126482214, 759)
(39.363104972375766, 905)
(36.15195093457947, 856)
(38.11121034077558, 851)
(37.88584295612011, 866)
(35.771319796954344, 788)
(36.59765550239235, 836)
(36.99853416149073, 805)
(36.01663329161457, 799)
(38.61860684769779, 847)
(35.535569444444484, 720)
(36.05581699346405, 765)
(38.41870000000007, 900)
(37.17288916562889, 803)
(35.927991746905114, 727)
(37.217150326797416, 765)
(36.31168523676886, 718)
(34.86093877551023, 735)
(36.33022020725388, 772)
(35.60013657056151, 659)
(37.04641791044781, 737)
(35.6424222797928, 772)
(36.17260930888579, 709)
(35.84817307692307, 728)
(36.00138211382117, 738)
(35.88892806770103, 709)
(39.759645390070936, 846)
(33.27245222929938, 628)
(35.833719676549876, 742)
(33.355874587458764, 606)
(34.051892744479524, 634)
(38.06184905660378, 795)
(35.08392805755398, 695)
(35.37305683563753, 651)
(34.85888036809822, 652)
(38.51874643874643, 702)
(38.09898876404494, 712)
(36.10987430167599, 716)
(36.75445442875485, 779)
(33.72772963604856, 577)
(35.60269345238099, 672)
(34.81700680272109, 588)
(34.3084098360656, 610)
(36.63811953352771, 686)
(37.759249249249244, 666)
(37.373003003003056, 666)
(34.56754716981134, 689)
(34.04661971830987, 639)
(34.7525939177102, 559)
(33.77462809917358, 605)
(36.17816783216786, 715)
(34.26341829085459, 667)
(35.0740740740741, 540)
(37.347996820349806, 629)
(33.10416517055656, 557)
(33.54444664031622, 506)
(35.06215686274513, 663)
(35.15327526132406, 574)
(38.19436661698962, 671)
(34.18484033613449, 595)
(35.28620183486238, 545)
(35.04396797153027, 562)
(35.65098333333334, 600)
(34.720679785330965, 559)
(37.28414598540151, 685)
(33.09620229007638, 524)
(31.61346007604564, 526)
(33.73436823104695, 554)
(36.90499124343253, 571)
(33.47919385796545, 521)
(32.798808593750046, 512)
(34.574903474903465, 518)
(33.84761904761904, 525)
(35.99496453900712, 564)
(35.918783542039314, 559)
(34.81322580645165, 527)
(33.43794979079499, 478)
(32.64895652173917, 460)

