(36.988780487804895, 984, 1, 2)
(37.052461695607775, 979, 1, 2)
(36.75658057851241, 968, 2, 2)
(37.248603015075375, 995, 2, 4)
(37.315688442211076, 995, 2, 4)
(37.32125628140707, 995, 3, 5)
(37.16310907237517, 981, 3, 2)
(37.25163819095481, 995, 3, 2)
(37.23987939698495, 995, 3, 2)
(37.248412537917105, 989, 1, 2)
(37.16971745711404, 991, 1, 1)
(37.00479229989871, 987, 1, 2)
(36.864161554192265, 978, 1, 4)
(37.74711557788947, 995, 1, 6)
(37.8664422110553, 995, 1, 8)
(37.32693467336684, 995, 2, 2)
(37.234331658291474, 995, 2, 7)
(37.2622311557789, 995, 2, 3)
(37.32501507537691, 995, 1, 2)
(37.25590954773871, 995, 1, 2)
(37.32400000000004, 995, 1, 4)
(37.29995979899501, 995, 1, 2)
(37.30673366834173, 995, 1, 2)
(37.25795979899499, 995, 1, 2)
(37.053353783231074, 978, 1, 2)
(37.20832993890021, 982, 1, 2)
(37.21829145728646, 995, 1, 2)
(37.261216080402036, 995, 1, 2)
(37.29512562814069, 995, 1, 2)
(37.26429145728647, 995, 1, 6)
(37.60503517587946, 995, 1, 4)
(37.996331658291446, 995, 1, 5)
(37.08570264765786, 982, 1, 2)
(37.08186046511629, 989, 1, 2)
(37.2311055276382, 995, 5, 6)
(37.29602010050254, 995, 5, 8)
(37.22912562814072, 995, 5, 6)
(37.23825125628142, 995, 5, 8)
(37.22381909547739, 995, 5, 8)
(37.2276381909548, 995, 5, 6)
(37.09438341968915, 965, 1, 4)
(37.0819438669439, 962, 1, 2)
(37.23125628140706, 995, 1, 2)
(37.24352763819097, 995, 1, 2)
(37.235396984924634, 995, 3, 4)
(37.246743718592995, 995, 3, 4)
(37.24269346733671, 995, 3, 4)
(37.26016080402012, 995, 3, 4)
(37.24980472764647, 973, 1, 2)
(37.16357069143449, 969, 1, 2)
(37.31752763819099, 995, 1, 2)
(37.363296482412096, 995, 1, 2)
(37.319356783919645, 995, 1, 3)
(37.30828140703519, 995, 1, 2)
(37.038127572016485, 972, 1, 2)
(36.77257796257798, 962, 1, 2)
(37.23571859296482, 995, 3, 8)
(37.24963819095479, 995, 3, 4)
(37.26236180904526, 995, 3, 4)
(37.23110552763821, 995, 3, 8)
(37.06510703363916, 981, 1, 2)
(36.97360286591612, 977, 1, 2)
(37.593206030150796, 995, 1, 2)
(37.62375879396988, 995, 1, 2)
(36.82651234567904, 972, 1, 2)
(36.88204102564105, 975, 1, 2)
(36.47570043103448, 928, 2, 2)
(37.881497487437194, 995, 2, 2)
(37.686010050251305, 995, 2, 2)
(37.226562814070384, 995, 3, 2)
(37.4164020100503, 995, 3, 4)
(37.47162814070354, 995, 3, 2)
(37.25022110552766, 995, 3, 2)
(36.89418032786888, 976, 1, 2)
(36.97879837067212, 982, 1, 2)
(37.24142713567842, 995, 5, 4)
(37.33423115577892, 995, 5, 7)
(37.248713567839204, 995, 5, 7)
(37.22410050251257, 995, 5, 6)
(37.325959798995, 995, 5, 6)
(37.2805125628141, 995, 5, 6)
(37.33670351758797, 995, 1, 6)
(37.32494472361812, 995, 1, 2)
(36.83750775594625, 967, 1, 2)
(36.83378350515466, 970, 1, 2)
(37.22323618090456, 995, 3, 6)
(37.24134673366837, 995, 3, 6)
(37.253658291457306, 995, 3, 6)
(37.24824120603016, 995, 3, 6)
(37.514984924623164, 995, 1, 2)
(37.578733668341734, 995, 1, 2)
(37.178380566801614, 988, 0, 2)
(37.012158859470475, 982, 1, 2)
(37.07710769230771, 975, 1, 2)
(37.06397948717951, 975, 1, 2)
(36.761772020725395, 965, 1, 2)
(37.25308542713571, 995, 1, 6)
(37.254321608040215, 995, 1, 10)
(37.03089068825912, 988, 1, 2)
(36.99211597151578, 983, 1, 2)
(37.45531658291459, 995, 1, 2)
(37.54519597989953, 995, 1, 2)
(37.24540703517591, 995, 1, 2)
(37.28715577889449, 995, 1, 4)
(36.959765545361904, 981, 1, 2)
(37.090212981744436, 986, 1, 1)
(36.96910951893553, 977, 1, 2)
(37.0414705882353, 986, 1, 2)
(37.063977505112504, 978, 1, 2)
(37.05954361054769, 986, 1, 2)
(37.247036290322576, 992, 3, 1)
(37.37000000000005, 995, 3, 2)
(36.853371488033304, 961, 3, 2)
(37.38111557788945, 995, 3, 2)
(37.22187939698496, 995, 3, 4)
(37.2381407035176, 995, 3, 4)
(37.25762814070353, 995, 3, 4)
(37.23751758793972, 995, 3, 4)
(37.227618090452296, 995, 4, 7)
(37.530793969849285, 995, 4, 8)
(37.267376884422134, 995, 4, 4)
(37.267618090452295, 995, 4, 8)
(37.42041206030154, 995, 4, 2)
(36.84545643153526, 964, 1, 2)
(36.96713536201471, 953, 1, 4)
