(37.556211055276385, 995)
(37.35674513817813, 977)
(38.090061162079515, 981)
(37.42359788359789, 945)
(38.01103030303032, 990)
(37.76446264073702, 977)
(36.842214060860435, 953)
(36.318796821793434, 881)
(39.10817805383026, 966)
(37.70312368972748, 954)
(37.2509351753454, 941)
(37.610802534318914, 947)
(36.20151308304893, 879)
(36.68079676674365, 866)
(37.978017241379334, 928)
(37.63341034103411, 909)
(37.76808510638299, 893)
(35.97870175438598, 855)
(37.722, 900)
(36.77688963210703, 897)
(37.868125000000035, 896)
(38.056954643628515, 926)
(38.7433839479393, 922)
(37.24289473684212, 874)
(35.9880387096774, 775)
(38.452566473988426, 865)
(34.9306666666667, 720)
(37.93617710583156, 926)
(37.43651131824233, 751)
(37.72204275534439, 842)
(38.43469586374694, 822)
(37.559384057971016, 828)
(38.11358422939068, 837)
(39.91869660460028, 913)
(35.01979195561718, 721)
(36.954888888888895, 855)
(35.95807795698926, 744)
(38.47247536945813, 812)
(34.81178284182302, 746)
(36.82344537815123, 714)
(37.95987373737378, 792)
(35.71267105263158, 760)
(36.66880559085137, 787)
(36.69839662447258, 711)
(33.394825396825375, 630)
(34.96431786216593, 711)
(36.6904365079365, 756)
(37.47644846796659, 718)
(35.05298529411762, 680)
(35.97729226361032, 698)
(36.27673819742486, 699)
(34.64374367622256, 593)
(34.42479099678454, 622)
(39.05385257301808, 719)
(34.751813880126164, 634)
(34.162044728434495, 626)
(33.90929411764703, 595)
(37.35315484804631, 691)
(37.24104109589035, 730)
(34.066932849364775, 551)
(36.099839572192515, 748)
(36.64681744749598, 619)
(35.757736625514426, 729)
(39.218922872340386, 752)
(35.740986842105244, 608)
(35.34068181818181, 616)
(30.896848030018784, 533)
(35.199645494830136, 677)
(32.573913043478264, 552)
(35.859777397260274, 584)
(32.60414211438478, 577)
(34.79016129032259, 558)
(33.8022964169381, 614)
(38.23240069084624, 579)
(35.87931893687708, 602)
(34.78269999999998, 600)
(38.450161030595744, 621)
(34.98375494071147, 506)
(35.65898305084744, 649)
(36.81621705426357, 645)
(33.187630662020915, 574)
(34.940247148289, 526)
(33.295844402277034, 527)
(34.5204516129032, 465)
(35.10109869646181, 537)
(35.080183028286186, 601)
(34.78787941787943, 481)
(32.49775390625001, 512)
(32.62266666666669, 480)
(34.06021194605011, 519)
(32.36843444227005, 511)
(33.612882011605436, 517)
(33.88094, 500)
(38.36932432432433, 592)
(31.82782786885246, 488)
(34.199215291750505, 497)
(33.29242738589211, 482)
(34.70957407407411, 540)
(33.286811594202916, 483)
(35.803832335329325, 501)

