(37.328213166144224, 957, 'hammersmith_&_city')
(37.54789533560867, 879, 'jubilee')
(36.268092550790065, 886, 'bakerloo')
(35.936854724964725, 709, 'central')
(36.13482806052268, 727, 'northern')
(36.37792792792794, 888, 'metropolitan')
(36.949037037037066, 945, 'east_london')
(36.233262233375136, 797, 'piccadilly')
(37.358176972281484, 938, 'victoria')
(36.39722689075627, 833, 'district')
(36.88518036072148, 998, 'circle')
(36.87950901803612, 998, 'waterloo_&_city')

